master_run_number,chirp_rate,fraction,CA+_mean,CA+_std_dev,CA+_percentile_0,CA+_percentile_10,CA+_percentile_20,CA+_percentile_30,CA+_percentile_40,CA+_percentile_50,CA+_percentile_60,CA+_percentile_70,CA+_percentile_80,CA+_percentile_90,CA+_percentile_100,CA-_mean,CA-_std_dev,CA-_percentile_0,CA-_percentile_10,CA-_percentile_20,CA-_percentile_30,CA-_percentile_40,CA-_percentile_50,CA-_percentile_60,CA-_percentile_70,CA-_percentile_80,CA-_percentile_90,CA-_percentile_100
15795,25.09682,0.6021485999879066,3869.517764705882,2014.2919114730098,-3238.0,1313.0,2178.0,2820.0,3342.0,3851.0,4368.0,4898.0,5553.0,6430.0,11619.0,3869.517764705882,2014.2919114730098,-3238.0,1313.0,2178.0,2820.0,3342.0,3851.0,4368.0,4898.0,5553.0,6430.0,11619.0
15795,25.09654,0.5770123330844554,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09262,0.436213715495518,4147.050973451327,1995.9286744540502,-3860.0,1620.6000000000004,2495.0,3127.0,3654.0,4133.0,4640.0,5155.0,5759.800000000003,6664.0,11804.0,4147.050973451327,1995.9286744540502,-3860.0,1620.6000000000004,2495.0,3127.0,3654.0,4133.0,4640.0,5155.0,5759.800000000003,6664.0,11804.0
15795,25.09262,0.436213715495518,5582.96405882353,2023.8747432911357,-2316.0,3014.0,3916.0,4550.0,5076.0,5581.0,6070.0,6611.0,7197.0,8143.0,15689.0,5582.96405882353,2023.8747432911357,-2316.0,3014.0,3916.0,4550.0,5076.0,5581.0,6070.0,6611.0,7197.0,8143.0,15689.0
15795,25.09605,0.6630127388183629,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09437,0.5373900388808978,4270.678466076696,2043.5727233482507,-3458.0,1694.0,2571.0,3215.0,3750.0,4239.0,4753.0,5296.0,5936.0,6849.4000000000015,12971.0,4270.678466076696,2043.5727233482507,-3458.0,1694.0,2571.0,3215.0,3750.0,4239.0,4753.0,5296.0,5936.0,6849.4000000000015,12971.0
15795,25.09437,0.5373900388808978,2417.6753982300884,2032.66587648589,-6059.0,-158.0,731.0,1374.0,1903.0,2388.0,2901.0,3431.0,4085.0,4967.0,12031.0,2417.6753982300884,2032.66587648589,-6059.0,-158.0,731.0,1374.0,1903.0,2388.0,2901.0,3431.0,4085.0,4967.0,12031.0
15795,25.09689,0.633708438405236,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09276,0.6500025507328504,4415.054882352942,2028.6002536346955,-3373.0,1843.0,2728.0,3344.0,3891.0,4415.0,4918.0,5457.0,6093.0,6958.0,12943.0,4415.054882352942,2028.6002536346955,-3373.0,1843.0,2728.0,3344.0,3891.0,4415.0,4918.0,5457.0,6093.0,6958.0,12943.0
15795,25.09276,0.6500025507328504,3322.4225958702064,2007.2357608813204,-5109.0,788.0,1651.2000000000007,2275.0,2812.0,3309.0,3794.0,4340.0,4999.0,5868.0,11578.0,3322.4225958702064,2007.2357608813204,-5109.0,788.0,1651.2000000000007,2275.0,2812.0,3309.0,3794.0,4340.0,4999.0,5868.0,11578.0
15795,25.09213,0.4523067373194053,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09346,0.6359027144954804,4244.335235294117,1972.9261608152146,-3365.0,1770.0,2616.0,3199.0,3740.4000000000015,4233.0,4724.0,5237.199999999997,5855.0,6733.0,13176.0,4244.335235294117,1972.9261608152146,-3365.0,1770.0,2616.0,3199.0,3740.4000000000015,4233.0,4724.0,5237.199999999997,5855.0,6733.0,13176.0
15795,25.09346,0.6359027144954804,4208.551529411765,1995.011552566584,-2991.0,1685.0,2554.0,3160.0,3695.4000000000015,4199.0,4708.0,5217.0,5844.0,6745.0,12415.0,4208.551529411765,1995.011552566584,-2991.0,1685.0,2554.0,3160.0,3695.4000000000015,4199.0,4708.0,5217.0,5844.0,6745.0,12415.0
15795,25.09164,0.5607121024170895,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.0964,0.4375190663797514,4851.886235294118,1986.2192041218154,-3417.0,2322.0,3183.0,3815.0,4362.0,4849.0,5329.5999999999985,5852.199999999997,6475.0,7389.0,12927.0,4851.886235294118,1986.2192041218154,-3417.0,2322.0,3183.0,3815.0,4362.0,4849.0,5329.5999999999985,5852.199999999997,6475.0,7389.0,12927.0
15795,25.0964,0.4375190663797514,3968.910383480826,2031.6822043037425,-3686.0,1377.6000000000004,2275.0,2899.7999999999993,3447.0,3964.0,4473.0,5011.0,5650.0,6535.4000000000015,14371.0,3968.910383480826,2031.6822043037425,-3686.0,1377.6000000000004,2275.0,2899.7999999999993,3447.0,3964.0,4473.0,5011.0,5650.0,6535.4000000000015,14371.0
15795,25.09199,0.6220670998709131,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09451,0.5909484002673188,3925.7228823529413,2000.1867354221583,-3019.0,1392.0,2264.2000000000007,2873.0,3404.0,3911.0,4386.0,4922.0,5550.0,6467.4000000000015,13575.0,3925.7228823529413,2000.1867354221583,-3019.0,1392.0,2264.2000000000007,2873.0,3404.0,3911.0,4386.0,4922.0,5550.0,6467.4000000000015,13575.0
15795,25.09451,0.5909484002673188,4291.362352941176,2035.9446944687963,-2894.0,1705.0,2622.0,3233.0,3758.0,4267.0,4777.0,5318.0,5961.0,6890.0,12940.0,4291.362352941176,2035.9446944687963,-2894.0,1705.0,2622.0,3233.0,3758.0,4267.0,4777.0,5318.0,5961.0,6890.0,12940.0
15795,25.0915,0.6457255173123722,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09269,0.6569061116539343,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09234,0.6599356812948092,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09353,0.4765361101631354,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09178,0.5866773551804847,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09542,0.6206039258361292,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.0957,0.6462232203147497,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.0929,0.5148061370268296,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09206,0.6306406420194657,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09367,0.5337980550513864,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09297,0.4386282219239107,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09556,0.6549696211092396,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09171,0.6546240748318599,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09528,0.6591036255029796,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09402,0.4511190754295889,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,25.09339,0.5332867533503127,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09473,0.5920618044972508,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.093400000000003,0.5584128970061221,4255.0369411764705,2013.085569684171,-3490.0,1710.0,2591.0,3215.0,3746.0,4233.0,4728.0,5260.0,5892.0,6825.0,12327.0,4255.0369411764705,2013.085569684171,-3490.0,1710.0,2591.0,3215.0,3746.0,4233.0,4728.0,5260.0,5892.0,6825.0,12327.0
15795,-25.093400000000003,0.5584128970061221,3725.109882352941,2073.5700198214527,-4163.0,1127.0,1996.0,2643.0,3182.4000000000015,3708.0,4219.0,4781.0,5415.0,6357.4000000000015,12253.0,3725.109882352941,2073.5700198214527,-4163.0,1127.0,1996.0,2643.0,3182.4000000000015,3708.0,4219.0,4781.0,5415.0,6357.4000000000015,12253.0
15795,-25.093400000000003,0.5584128970061221,4727.033529411765,1993.0293812197528,-3187.0,2191.0,3073.0,3684.0,4238.0,4731.0,5212.0,5746.0,6361.0,7250.0,12944.0,4727.033529411765,1993.0293812197528,-3187.0,2191.0,3073.0,3684.0,4238.0,4731.0,5212.0,5746.0,6361.0,7250.0,12944.0
15795,-25.093120000000003,0.489730762472007,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09172,0.4529564083863146,4140.541297935103,1944.4703685564832,-2866.0,1650.0,2523.0,3147.0,3662.0,4137.0,4620.0,5135.0,5727.0,6580.4000000000015,12923.0,4140.541297935103,1944.4703685564832,-2866.0,1650.0,2523.0,3147.0,3662.0,4137.0,4620.0,5135.0,5727.0,6580.4000000000015,12923.0
15795,-25.09172,0.4529564083863146,2965.791176470588,2040.2431988062322,-4547.0,367.0,1296.2000000000007,1927.0,2473.0,2966.0,3467.0,3988.0,4631.800000000003,5528.4000000000015,12488.0,2965.791176470588,2040.2431988062322,-4547.0,367.0,1296.2000000000007,1927.0,2473.0,2966.0,3467.0,3988.0,4631.800000000003,5528.4000000000015,12488.0
15795,-25.09172,0.4529564083863146,4527.310206489676,2025.490670018602,-2847.0,1965.0,2830.0,3459.7999999999993,4011.0,4529.0,5042.0,5564.0,6199.0,7080.0,12803.0,4527.310206489676,2025.490670018602,-2847.0,1965.0,2830.0,3459.7999999999993,4011.0,4529.0,5042.0,5564.0,6199.0,7080.0,12803.0
15795,-25.095360000000003,0.5253549541173035,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09529,0.4840489855490506,4209.816294117647,1995.6437163641995,-2930.0,1706.0,2531.0,3163.0,3690.0,4177.0,4704.0,5215.0,5843.0,6745.4000000000015,12424.0,4209.816294117647,1995.6437163641995,-2930.0,1706.0,2531.0,3163.0,3690.0,4177.0,4704.0,5215.0,5843.0,6745.4000000000015,12424.0
15795,-25.09529,0.4840489855490506,4949.643480825958,2037.2027122719473,-2563.0,2372.0,3237.0,3908.0,4425.0,4926.0,5443.0,5993.0,6648.0,7557.0,13130.0,4949.643480825958,2037.2027122719473,-2563.0,2372.0,3237.0,3908.0,4425.0,4926.0,5443.0,5993.0,6648.0,7557.0,13130.0
15795,-25.09529,0.4840489855490506,5036.734529411765,2002.9647719279014,-2172.0,2514.6000000000004,3376.0,3995.0,4533.0,5032.0,5507.0,6037.0,6672.0,7550.0,14020.0,5036.734529411765,2002.9647719279014,-2172.0,2514.6000000000004,3376.0,3995.0,4533.0,5032.0,5507.0,6037.0,6672.0,7550.0,14020.0
15795,-25.09179,0.4332290745950113,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09354,0.5584916355741976,4273.091117647059,2005.2530811648448,-2355.0,1741.6000000000004,2595.0,3235.0,3763.0,4250.0,4753.0,5300.0,5940.0,6833.0,12408.0,4273.091117647059,2005.2530811648448,-2355.0,1741.6000000000004,2595.0,3235.0,3763.0,4250.0,4753.0,5300.0,5940.0,6833.0,12408.0
15795,-25.09354,0.5584916355741976,5749.152294117647,2081.90667252416,-2983.0,3091.0,4013.0,4688.0,5217.0,5751.0,6260.0,6813.0,7472.0,8398.0,15196.0,5749.152294117647,2081.90667252416,-2983.0,3091.0,4013.0,4688.0,5217.0,5751.0,6260.0,6813.0,7472.0,8398.0,15196.0
15795,-25.09354,0.5584916355741976,3844.4115294117646,2010.322951359107,-3559.0,1265.0,2163.0,2798.0,3332.0,3837.0,4331.0,4881.0,5511.0,6413.0,12681.0,3844.4115294117646,2010.322951359107,-3559.0,1265.0,2163.0,2798.0,3332.0,3837.0,4331.0,4881.0,5511.0,6413.0,12681.0
15795,-25.09487,0.5991605528319288,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09445,0.6213643420401734,4145.357411764706,2023.0847808172741,-3727.0,1565.0,2491.0,3127.0,3650.0,4131.0,4632.0,5163.0,5815.0,6709.0,13780.0,4145.357411764706,2023.0847808172741,-3727.0,1565.0,2491.0,3127.0,3650.0,4131.0,4632.0,5163.0,5815.0,6709.0,13780.0
15795,-25.09445,0.6213643420401734,4592.121823529412,2054.2973859506646,-3537.0,1955.6000000000004,2909.0,3564.0,4106.0,4595.0,5088.0,5621.0,6264.800000000003,7197.0,14218.0,4592.121823529412,2054.2973859506646,-3537.0,1955.6000000000004,2909.0,3564.0,4106.0,4595.0,5088.0,5621.0,6264.800000000003,7197.0,14218.0
15795,-25.09445,0.6213643420401734,4050.958176470588,2018.258730007328,-3842.0,1504.0,2361.0,3004.0,3522.0,4031.0,4533.0,5072.199999999997,5706.800000000003,6599.0,13438.0,4050.958176470588,2018.258730007328,-3842.0,1504.0,2361.0,3004.0,3522.0,4031.0,4533.0,5072.199999999997,5706.800000000003,6599.0,13438.0
15795,-25.09144,0.4839779530274503,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09102,0.5040354934299085,4024.5288495575223,2000.3665467853853,-3542.0,1477.0,2358.0,2986.0,3529.0,4024.0,4516.5999999999985,5034.0,5658.0,6568.0,12247.0,4024.5288495575223,2000.3665467853853,-3542.0,1477.0,2358.0,2986.0,3529.0,4024.0,4516.5999999999985,5034.0,5658.0,6568.0,12247.0
15795,-25.09102,0.5040354934299085,3728.0103529411763,2102.6532462886294,-4725.0,1050.0,1980.0,2645.7999999999993,3196.0,3710.0,4236.5999999999985,4797.0,5468.800000000003,6401.0,12496.0,3728.0103529411763,2102.6532462886294,-4725.0,1050.0,1980.0,2645.7999999999993,3196.0,3710.0,4236.5999999999985,4797.0,5468.800000000003,6401.0,12496.0
15795,-25.09102,0.5040354934299085,3955.1503529411766,1991.2465403196989,-3321.0,1435.0,2288.0,2927.0,3461.0,3950.0,4444.0,4982.0,5584.0,6470.4000000000015,12055.0,3955.1503529411766,1991.2465403196989,-3321.0,1435.0,2288.0,2927.0,3461.0,3950.0,4444.0,4982.0,5584.0,6470.4000000000015,12055.0
15795,-25.09074,0.577629163737775,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09137,0.4570130212058452,4131.043294117647,2064.939696258572,-4057.0,1513.0,2418.0,3058.0,3614.0,4117.0,4624.0,5171.0,5803.0,6741.0,13176.0,4131.043294117647,2064.939696258572,-4057.0,1513.0,2418.0,3058.0,3614.0,4117.0,4624.0,5171.0,5803.0,6741.0,13176.0
15795,-25.09137,0.4570130212058452,3782.9709734513276,2019.1774397800584,-3897.0,1219.6000000000004,2093.0,2740.0,3293.0,3778.0,4264.5999999999985,4793.0,5419.0,6365.0,12249.0,3782.9709734513276,2019.1774397800584,-3897.0,1219.6000000000004,2093.0,2740.0,3293.0,3778.0,4264.5999999999985,4793.0,5419.0,6365.0,12249.0
15795,-25.09137,0.4570130212058452,4284.508764705883,2026.407453115199,-2730.0,1730.0,2620.0,3243.0,3760.0,4258.0,4767.0,5301.0,5928.0,6878.4000000000015,13615.0,4284.508764705883,2026.407453115199,-2730.0,1730.0,2620.0,3243.0,3760.0,4258.0,4767.0,5301.0,5928.0,6878.4000000000015,13615.0
15795,-25.09193,0.4149001950220489,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09417,0.6169259771999596,4202.214176470588,2028.226581483026,-3079.0,1634.0,2522.2000000000007,3135.0,3670.0,4185.0,4681.5999999999985,5240.0,5851.0,6789.4000000000015,13977.0,4202.214176470588,2028.226581483026,-3079.0,1634.0,2522.2000000000007,3135.0,3670.0,4185.0,4681.5999999999985,5240.0,5851.0,6789.4000000000015,13977.0
15795,-25.09417,0.6169259771999596,3921.1087315634218,2034.1444611643028,-4264.0,1357.0,2251.0,2869.0,3386.0,3883.0,4405.0,4950.0,5597.0,6510.0,12779.0,3921.1087315634218,2034.1444611643028,-4264.0,1357.0,2251.0,2869.0,3386.0,3883.0,4405.0,4950.0,5597.0,6510.0,12779.0
15795,-25.09417,0.6169259771999596,4696.289235294118,2079.9168383379583,-2568.0,2046.0,2943.0,3603.0,4169.0,4695.0,5216.0,5766.0,6397.800000000003,7323.0,13672.0,4696.289235294118,2079.9168383379583,-2568.0,2046.0,2943.0,3603.0,4169.0,4695.0,5216.0,5766.0,6397.800000000003,7323.0,13672.0
15795,-25.09235,0.4218364909896862,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09214,0.4284809133478911,4217.424647058823,2053.479674479006,-4094.0,1629.0,2507.0,3155.0,3698.0,4189.0,4704.0,5252.0,5884.800000000003,6825.0,12738.0,4217.424647058823,2053.479674479006,-4094.0,1629.0,2507.0,3155.0,3698.0,4189.0,4704.0,5252.0,5884.800000000003,6825.0,12738.0
15795,-25.09214,0.4284809133478911,5316.380294117647,2086.778895957039,-2421.0,2675.0,3560.0,4239.0,4793.0,5306.0,5815.0,6369.0,7040.0,7981.0,13547.0,5316.380294117647,2086.778895957039,-2421.0,2675.0,3560.0,4239.0,4793.0,5306.0,5815.0,6369.0,7040.0,7981.0,13547.0
15795,-25.09214,0.4284809133478911,4236.260294117647,1993.306579400737,-2851.0,1698.0,2592.0,3206.0,3736.0,4217.0,4719.0,5228.0,5839.0,6773.0,12621.0,4236.260294117647,1993.306579400737,-2851.0,1698.0,2592.0,3206.0,3736.0,4217.0,4719.0,5228.0,5839.0,6773.0,12621.0
15795,-25.09151,0.4889800567123333,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.0955,0.6016556698950907,4200.6053529411765,1999.1151541636214,-3442.0,1642.0,2515.0,3163.0,3698.0,4193.0,4696.0,5228.0,5847.0,6737.0,11981.0,4200.6053529411765,1999.1151541636214,-3442.0,1642.0,2515.0,3163.0,3698.0,4193.0,4696.0,5228.0,5847.0,6737.0,11981.0
15795,-25.0955,0.6016556698950907,3289.9786430678464,2019.2401488037353,-3909.0,703.0,1620.0,2238.0,2776.0,3277.0,3778.0,4325.199999999997,4954.0,5831.0,12152.0,3289.9786430678464,2019.2401488037353,-3909.0,703.0,1620.0,2238.0,2776.0,3277.0,3778.0,4325.199999999997,4954.0,5831.0,12152.0
15795,-25.0955,0.6016556698950907,4155.949203539823,2017.7343562971716,-3090.0,1580.6000000000004,2482.0,3101.0,3639.0,4149.0,4666.0,5196.0,5799.0,6729.0,13288.0,4155.949203539823,2017.7343562971716,-3090.0,1580.6000000000004,2482.0,3101.0,3639.0,4149.0,4666.0,5196.0,5799.0,6729.0,13288.0
15795,-25.09025,0.6149920210090819,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09088,0.576567599198413,4224.6998820059,1970.0768889701396,-3140.0,1714.0,2599.0,3207.0,3730.0,4225.0,4700.0,5211.0,5839.0,6725.0,13784.0,4224.6998820059,1970.0768889701396,-3140.0,1714.0,2599.0,3207.0,3730.0,4225.0,4700.0,5211.0,5839.0,6725.0,13784.0
15795,-25.09088,0.576567599198413,4077.4638823529413,2093.4675355077584,-4414.0,1441.6000000000004,2334.2000000000007,2990.0,3540.0,4053.0,4579.0,5140.0,5791.0,6729.0,13543.0,4077.4638823529413,2093.4675355077584,-4414.0,1441.6000000000004,2334.2000000000007,2990.0,3540.0,4053.0,4579.0,5140.0,5791.0,6729.0,13543.0
15795,-25.09088,0.576567599198413,4315.462890855457,2000.4629350386922,-4768.0,1766.6000000000004,2652.0,3293.7999999999993,3813.0,4294.0,4783.0,5338.0,5968.0,6842.0,12131.0,4315.462890855457,2000.4629350386922,-4768.0,1766.6000000000004,2652.0,3293.7999999999993,3813.0,4294.0,4783.0,5338.0,5968.0,6842.0,12131.0
15795,-25.09221,0.4265292662610735,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.092,0.4199154890969824,4152.182294117647,2002.6791429316781,-3244.0,1608.6000000000004,2503.0,3111.0,3630.0,4145.0,4664.0,5171.0,5779.0,6688.0,12577.0,4152.182294117647,2002.6791429316781,-3244.0,1608.6000000000004,2503.0,3111.0,3630.0,4145.0,4664.0,5171.0,5779.0,6688.0,12577.0
15795,-25.092,0.4199154890969824,3878.120882352941,2034.032427073732,-4179.0,1309.0,2194.0,2808.0,3358.0,3875.0,4376.0,4906.0,5524.0,6434.4000000000015,12556.0,3878.120882352941,2034.032427073732,-4179.0,1309.0,2194.0,2808.0,3358.0,3875.0,4376.0,4906.0,5524.0,6434.4000000000015,12556.0
15795,-25.092,0.4199154890969824,4265.818289085546,1992.8222604611287,-3102.0,1742.0,2600.0,3227.0,3752.0,4238.0,4727.0,5282.199999999997,5904.0,6805.0,14105.0,4265.818289085546,1992.8222604611287,-3102.0,1742.0,2600.0,3227.0,3752.0,4238.0,4727.0,5282.199999999997,5904.0,6805.0,14105.0
15795,-25.09347,0.5618993111003808,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09305,0.5229830561016104,4133.662949852507,2032.3329760721388,-3623.0,1521.0,2463.0,3094.0,3642.0,4129.0,4616.0,5179.0,5831.0,6697.4000000000015,13104.0,4133.662949852507,2032.3329760721388,-3623.0,1521.0,2463.0,3094.0,3642.0,4129.0,4616.0,5179.0,5831.0,6697.4000000000015,13104.0
15795,-25.09305,0.5229830561016104,4076.0441764705884,2029.8696325542896,-2906.0,1491.0,2372.0,3010.0,3548.0,4057.0,4583.0,5100.0,5755.0,6708.0,14626.0,4076.0441764705884,2029.8696325542896,-2906.0,1491.0,2372.0,3010.0,3548.0,4057.0,4583.0,5100.0,5755.0,6708.0,14626.0
15795,-25.09305,0.5229830561016104,4056.2613569321534,2035.4319577240633,-3604.0,1492.0,2377.0,2996.0,3558.0,4047.0,4553.0,5095.0,5726.0,6660.0,14505.0,4056.2613569321534,2035.4319577240633,-3604.0,1492.0,2377.0,2996.0,3558.0,4047.0,4553.0,5095.0,5726.0,6660.0,14505.0
15795,-25.0913,0.4780821220206113,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09494,0.5972216198479386,4172.726843657817,2017.4718758266233,-3341.0,1642.0,2495.0,3111.0,3654.0,4157.0,4653.5999999999985,5219.0,5827.0,6737.0,12476.0,4172.726843657817,2017.4718758266233,-3341.0,1642.0,2495.0,3111.0,3654.0,4157.0,4653.5999999999985,5219.0,5827.0,6737.0,12476.0
15795,-25.09494,0.5972216198479386,4510.572743362832,2004.5950778018341,-3638.0,2007.6000000000004,2829.0,3447.0,3980.0,4473.0,4975.0,5540.0,6167.0,7036.0,13147.0,4510.572743362832,2004.5950778018341,-3638.0,2007.6000000000004,2829.0,3447.0,3980.0,4473.0,4975.0,5540.0,6167.0,7036.0,13147.0
15795,-25.09494,0.5972216198479386,4791.544601769911,1974.12073293091,-2552.0,2288.0,3158.0,3773.0,4278.0,4775.0,5269.0,5807.0,6421.0,7287.0,13474.0,4791.544601769911,1974.12073293091,-2552.0,2288.0,3158.0,3773.0,4278.0,4775.0,5269.0,5807.0,6421.0,7287.0,13474.0
15795,-25.090390000000003,0.6068822589624847,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09116,0.5421625195837798,4176.46405882353,2094.0421362696925,-3397.0,1509.0,2438.0,3103.0,3654.0,4165.0,4700.0,5253.199999999997,5904.0,6821.0,13434.0,4176.46405882353,2094.0421362696925,-3397.0,1509.0,2438.0,3103.0,3654.0,4165.0,4700.0,5253.199999999997,5904.0,6821.0,13434.0
15795,-25.09116,0.5421625195837798,4573.851504424779,2019.7534607171385,-3145.0,2011.6000000000004,2881.0,3508.0,4065.0,4566.0,5059.0,5605.0,6240.0,7145.0,13575.0,4573.851504424779,2019.7534607171385,-3145.0,2011.6000000000004,2881.0,3508.0,4065.0,4566.0,5059.0,5605.0,6240.0,7145.0,13575.0
15795,-25.09116,0.5421625195837798,4547.394529411765,1993.1635334296084,-2876.0,2026.0,2891.0,3504.7999999999993,4039.0,4545.0,5042.0,5576.0,6195.0,7064.0,14724.0,4547.394529411765,1993.1635334296084,-2876.0,2026.0,2891.0,3504.7999999999993,4039.0,4545.0,5042.0,5576.0,6195.0,7064.0,14724.0
15795,-25.09158,0.4703233533623245,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09046,0.6147404986840355,4180.787941176471,2000.3678564722852,-3252.0,1646.0,2535.0,3123.0,3650.0,4161.0,4656.0,5191.0,5819.0,6749.0,12738.0,4180.787941176471,2000.3678564722852,-3252.0,1646.0,2535.0,3123.0,3650.0,4161.0,4656.0,5191.0,5819.0,6749.0,12738.0
15795,-25.09046,0.6147404986840355,4508.495882352941,1993.0410926036056,-3331.0,1972.0,2836.2000000000007,3475.0,4017.0,4514.0,4999.0,5528.0,6159.0,7020.4000000000015,13029.0,4508.495882352941,1993.0410926036056,-3331.0,1972.0,2836.2000000000007,3475.0,4017.0,4514.0,4999.0,5528.0,6159.0,7020.4000000000015,13029.0
15795,-25.093680000000003,0.5808916903335778,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09284,0.6023353227842139,4334.542294117647,2011.2839983978413,-2705.0,1766.0,2660.0,3276.0,3823.0,4326.0,4833.0,5356.0,5996.0,6882.0,12637.0,4334.542294117647,2011.2839983978413,-2705.0,1766.0,2660.0,3276.0,3823.0,4326.0,4833.0,5356.0,5996.0,6882.0,12637.0
15795,-25.09284,0.6023353227842139,3581.5477286135692,2029.7961570336095,-4268.0,1002.0,1911.0,2519.7999999999993,3071.0,3568.0,4081.0,4607.0,5253.0,6139.0,11582.0,3581.5477286135692,2029.7961570336095,-4268.0,1002.0,1911.0,2519.7999999999993,3071.0,3568.0,4081.0,4607.0,5253.0,6139.0,11582.0
15795,-25.094520000000003,0.4990419786187853,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09389,0.4651068167971942,4303.273569321534,2039.9396280102967,-2959.0,1686.0,2616.0,3251.0,3787.0,4294.0,4813.0,5340.0,5988.0,6874.4000000000015,12625.0,4303.273569321534,2039.9396280102967,-2959.0,1686.0,2616.0,3251.0,3787.0,4294.0,4813.0,5340.0,5988.0,6874.4000000000015,12625.0
15795,-25.09389,0.4651068167971942,4041.284896755162,2005.8389985774954,-3092.0,1491.0,2348.0,3023.0,3556.0,4013.0,4514.0,5047.0,5682.0,6591.0,12581.0,4041.284896755162,2005.8389985774954,-3092.0,1491.0,2348.0,3023.0,3556.0,4013.0,4514.0,5047.0,5682.0,6591.0,12581.0
15795,-25.0927,0.532911397006914,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.090950000000003,0.4448570695616637,4380.135044247788,2031.1437698495026,-3361.0,1794.0,2696.0,3336.0,3879.0,4378.0,4881.0,5421.0,6053.0,6954.0,12319.0,4380.135044247788,2031.1437698495026,-3361.0,1794.0,2696.0,3336.0,3879.0,4378.0,4881.0,5421.0,6053.0,6954.0,12319.0
15795,-25.090950000000003,0.4448570695616637,4274.727588235294,2074.7969288223494,-3715.0,1624.0,2562.0,3225.0,3758.0,4255.0,4785.0,5330.0,5981.0,6906.4000000000015,12754.0,4274.727588235294,2074.7969288223494,-3715.0,1624.0,2562.0,3225.0,3758.0,4255.0,4785.0,5330.0,5981.0,6906.4000000000015,12754.0
15795,-25.09249,0.4374854236743533,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09004,0.601560966820329,4548.632,2022.9595039387218,-3067.0,1988.0,2853.0,3513.0,4052.0,4547.0,5030.0,5570.0,6197.0,7087.4000000000015,13410.0,4548.632,2022.9595039387218,-3067.0,1988.0,2853.0,3513.0,4052.0,4547.0,5030.0,5570.0,6197.0,7087.4000000000015,13410.0
15795,-25.09004,0.601560966820329,4398.278235294118,2042.9728078284102,-3387.0,1798.0,2679.0,3326.0,3879.0,4409.0,4906.0,5439.0,6070.0,6971.4000000000015,13555.0,4398.278235294118,2042.9728078284102,-3387.0,1798.0,2679.0,3326.0,3879.0,4409.0,4906.0,5439.0,6070.0,6971.4000000000015,13555.0
15795,-25.09326,0.5614657986455375,,,,,,,,,,,,,,,,,,,,,,,,,,
15795,-25.09459,0.4222430315886996,4561.131,1986.6128596071876,-2552.0,2028.0,2905.0,3533.0,4064.0,4567.0,5063.0,5582.0,6210.0,7063.4000000000015,15225.0,4561.131,1986.6128596071876,-2552.0,2028.0,2905.0,3533.0,4064.0,4567.0,5063.0,5582.0,6210.0,7063.4000000000015,15225.0
